latitude,longitude,Month,day
-37.74848,145.91797,July,30
-38.24848,146.58464,June,7
-37.56081,145.11104,October,25
-37.91516,145.41798,December,1
-36.91515,145.08464,March,11
-35.35684,142.20965,August,18
-37.73729,145.15763,May,1
-37.82346,147.82628,March,1
-37.74848,145.91797,November,1
-34.95683,143.20963,July,24
-36.69453,145.88576,November,15
-38.08183,144.58466,March,1
-36.08186,141.58467,June,7
-37.91516,145.25132,September,1
-36.08179,147.91791,March,2
-37.82346,147.82628,July,1
-37.64205,145.23592,September,1
-36.37349,144.4263,September,21
-38.39182,145.56478,September,15
-38.27353,146.53884,November,1
-38.41517,144.25134,Unknown,
-37.75683,145.07632,May,1
-37.17116,146.07028,March,23
-37.82346,147.82628,August,1
-37.74849,145.25131,Unknown,
-38.33889,145.51667,August,3
-37.84594,145.31176,April,20
-37.22267,144.04555,June,16
-37.80679,148.05961,November,28
-36.41513,147.25126,March,13
-36.29012,147.62625,June,22
-35.3735,142.95964,February,20
-36.58183,143.91798,March,1
-37.24848,146.08463,Unknown,
-37.74852,142.41802,August,24
-37.79013,147.84294,July,1
-38.45682,145.62632,January,1
-37.9068,147.69295,July,1
-37.9735,144.443,July,29
-34.7485,142.7513,November,4
-36.58183,143.91798,March,1
-37.2421,142.07868,December,27
-36.12346,147.12626,August,22
-37.82353,142.07636,January,4
-37.82346,147.89294,May,1
-35.59018,142.04299,November,10
-38.036,145.12738,May,2
-35.2735,143.19297,June,29
-37.56351,145.11097,October,25
-37.74849,145.08465,Unknown,
-34.7969,142.36941,October,29
-37.82346,147.79294,August,1
-36.41515,145.41796,July,1
-37.82347,147.60961,May,1
-37.58187,141.25137,January,27
-37.41512,148.25126,May,15
-38.08181,147.08463,February,15
-38.41517,144.25134,Unknown,
-37.87492,145.19968,May,9
-35.94018,141.87633,July,30
-36.29014,146.12628,November,16
-34.73515,142.32689,January,1
-36.91513,147.75126,June,1
-37.70683,145.04298,April,1
-38.20607,145.11161,February,8
-36.37349,144.60963,July,19
-35.17676,142.1726,June,8
-38.41517,144.08468,Unknown,
-37.24852,142.58468,September,20
-37.70682,145.27631,January,1
-37.82346,148.04294,December,1
-36.19391,146.51575,May,31
-37.61111,145.21626,October,11
-37.72146,144.96288,May,10
-36.7902,141.37635,January,30
-35.74852,141.418,September,13
-36.91516,144.25131,September,28
-38.29016,145.62632,January,1
-37.74853,142.08469,March,1
-37.24848,146.08463,Unknown,
-34.79681,142.11253,Unknown,
-37.08183,144.08465,March,3
-38.14021,141.17638,April,20
-37.87346,147.87628,April,1
-35.41516,143.7513,June,1
-36.24847,146.25127,March,1
-37.79013,147.84294,August,1
-37.76137,145.38634,January,1
-38.45683,144.95966,January,1
-37.89017,144.00967,August,20
-36.72327,144.26408,September,11
-37.73853,145.06681,May,26
-34.62454,142.38184,August,15
-37.78454,144.96228,May,8
-37.82346,148.04294,June,1
-38.4152,142.08471,January,3
-38.08181,146.58463,May,2
-37.46676,145.39382,December,6
-34.57351,142.4263,December,5
-37.55711,145.16207,October,17
-35.74849,143.91797,May,14
-37.92346,147.69295,November,1
-35.1735,143.24297,October,31
-35.20683,143.05964,October,28
-37.58182,145.58464,March,1
-38.24851,144.08467,January,16
-35.70684,142.37632,July,28
-36.41515,145.25129,September,1
-37.84013,147.90961,April,1
-37.91513,148.08461,Unknown,
-34.89356,142.26924,June,12
-38.43172,143.49951,August,10
-37.91516,144.91799,October,1
-37.74849,145.25131,Unknown,
-37.39676,144.84632,April,30
-34.90685,141.09299,September,21
-38.00816,145.58483,March,26
-35.97352,141.40967,July,30
-37.75225,145.58858,December,14
-36.72327,144.26408,November,13
-37.91516,144.91799,April,2
-34.87351,142.20964,April,21
-37.97346,147.70961,September,23
-37.41515,146.08463,March,30
-37.87346,148.02627,October,21
-37.82346,147.87627,June,1
-34.54019,141.12632,April,19
-37.24849,145.08464,July,1
-37.5567,145.07944,October,28
-37.74846,147.91794,December,5
-37.58182,145.58464,January,11
-34.7969,142.36941,May,1
-38.08183,145.25132,December,1
-37.87346,147.90961,April,1
-37.74849,144.91799,February,17
-36.74847,146.58461,June,11
-37.91516,144.91799,April,1
-38.24853,142.41803,January,23
-37.75894,145.40682,December,16
-36.12349,144.20963,September,26
-37.88024,145.13588,May,6
-36.87349,144.54298,September,30
-37.78869,145.62196,October,6
-38.52245,143.71368,March,7
-37.58184,143.418,April,25
-38.2485,144.58467,January,1
-37.70254,145.18344,January,1
-34.7969,142.36941,October,29
-37.74851,143.58467,December,1
-38.07354,141.52637,May,14
-37.5961,145.29817,October,18
-36.95681,146.12629,December,20
-36.91514,146.25128,June,11
-36.04015,145.04295,October,19
-38.08182,145.41798,March,1
-36.72327,144.26408,August,28
-34.57283,141.0564,February,21
-34.18042,141.17659,December,31
-35.70683,143.95963,September,29
-38.10687,141.50971,May,14
-37.5427,145.05038,October,29
-38.24849,145.25132,December,1
-37.8068,147.54295,July,1
-36.74847,146.41795,April,26
-34.76216,142.3306,May,1
-37.87346,147.97627,September,1
-37.58181,146.58462,Unknown,
-35.79017,143.12631,July,9
-37.70683,145.04298,June,1
-35.12351,142.54297,December,6
-37.74846,147.75128,September,27
-36.41514,146.08461,November,22
-37.87346,147.99294,March,1
-37.41519,141.91802,December,18
-36.87353,141.12636,January,24
-38.41517,144.08468,Unknown,
-37.84013,147.92627,September,1
-38.0068,147.55962,September,28
-37.74849,145.41798,Unknown,
-38.24851,143.41802,July,26
-38.06091,145.34559,March,29
-37.41519,141.91802,June,1
-36.20683,143.95964,September,20
-37.9568,147.70961,June,1
-38.18451,145.11559,November,1
-36.29013,147.37626,May,28
-34.7979,142.36068,January,24
-36.34538,145.95427,May,11
-37.82684,144.2897,October,28
-37.58048,145.04599,October,25
-37.87346,147.92628,June,1
-37.4179,144.33615,August,12
-38.42656,145.60534,January,1
-34.24017,142.24296,January,30
-38.2485,144.58467,July,4
-38.08184,143.58468,August,3
-36.29015,145.37629,October,21
-36.95681,146.04296,December,20
-34.45684,142.04297,May,21
-37.7568,147.85961,April,1
-37.79689,145.55366,September,17
-37.87346,148.02627,January,18
-38.41514,147.2513,July,7
-37.58185,142.58468,March,1
-36.74848,146.08462,Unknown,
-37.58184,143.75133,June,22
-37.74849,145.08465,Unknown,
-36.2485,143.58465,July,25
-35.91515,145.41795,Unknown,
-37.87346,147.92628,April,1
-36.74014,144.21421,September,25
-37.87346,148.02627,June,1
-38.74851,143.75135,September,1
-37.69013,147.84294,July,1
-37.82346,147.64295,March,1
-37.74849,145.25131,Unknown,
-37.82447,145.38724,September,5
-36.74849,145.2513,April,27
-38.08181,146.58463,June,6
-35.39905,141.40937,Unknown,
-37.19485,145.7117,November,20
-37.62847,145.11499,May,30
-38.04016,145.37632,July,1
-36.58183,143.91798,September,1
-37.58182,145.7513,July,3
-37.41515,145.41797,September,1
-38.24848,146.08464,July,1
-38.2485,144.25134,March,1
-36.21158,146.67584,June,4
-38.00718,145.12811,July,1
-34.80683,142.95963,September,21
-37.6735,144.44299,April,2
-37.87346,148.04294,April,6
-37.67693,144.8904,May,2
-37.74849,145.25131,Unknown,
-36.87348,145.87629,November,13
-36.74851,142.918,January,6
-37.41518,143.418,October,5
-37.41516,144.58465,January,26
-37.82346,147.64295,October,1
-36.42346,147.25959,May,3
-38.41515,146.25131,December,12
-37.74849,145.25131,Unknown,
-37.74849,145.58464,April,17
-37.73189,144.84005,January,1
-35.36147,141.31451,February,1
-34.19396,141.16576,June,1
-37.82346,147.89294,March,1
-36.24847,146.5846,Unknown,
-37.82346,147.90961,July,1
-37.41513,147.75127,September,1
-37.92346,147.99294,April,1
-38.74849,146.25132,February,12
-37.74849,145.08465,Unknown,
-37.64764,144.67475,August,12
-37.82346,147.89294,March,1
-37.82346,147.97627,September,1
-36.90681,145.77629,November,11
-37.18307,148.71871,October,8
-37.84013,147.82628,April,1
-37.56351,145.11097,October,30
-37.74849,145.08465,Unknown,
-38.91515,146.41798,October,18
-35.75716,144.22569,October,20
-37.55666,145.07718,October,29
-36.24852,141.75134,July,16
-36.58181,146.41794,September,1
-38.04015,146.04297,February,17
-37.41519,141.91802,June,1
-37.87346,147.92628,August,1
-37.64205,145.23592,March,1
-37.8568,147.92627,December,1
-37.74849,145.08465,Unknown,
-36.91517,143.41799,March,13
-36.69886,147.92427,December,13
-38.04946,144.14021,July,6
-36.7485,143.58465,Unknown,
-34.84017,143.1763,September,24
-37.7544,145.10045,January,1
-38.74849,146.25132,February,22
-37.8402,141.17637,August,28
-38.4152,141.58471,September,1
-37.83206,145.34957,April,28
-37.89013,147.85961,March,1
-38.00355,145.50405,January,1
-37.74849,145.08465,Unknown,
-37.71198,145.2717,December,8
-37.74849,145.25131,Unknown,
-36.12346,147.62625,July,27
-37.74852,142.75135,March,1
-34.7711,142.33839,October,18
-37.84013,147.80961,April,1
-37.7485,144.58466,June,12
-37.24852,142.08468,June,5
-34.54018,141.49298,October,18
-37.82347,147.59295,January,1
-35.35684,142.95964,October,28
-36.0818,147.08459,March,4
-37.91518,143.25135,April,6
-38.08773,145.15,May,2
-37.72718,145.1454,May,18
-37.54792,145.15098,August,25
-37.62614,145.25669,October,6
-38.04016,145.37632,August,1
-36.27626,144.11059,September,18
-38.21534,145.50429,January,1
-36.20679,147.29292,August,16
-37.79013,147.85961,June,30
-38.04016,145.37632,January,1
-35.24852,141.41799,May,2
-38.08181,146.58463,March,1
-36.82348,146.05962,October,11
-37.87346,147.92628,September,1
-36.41515,145.41796,December,24
-36.33822,146.94944,May,8
-37.41516,144.58465,July,17
-37.74849,144.91799,May,18
-37.98934,145.13995,December,1
-35.74849,143.91797,February,22
-38.2485,145.08466,July,1
-38.10299,145.1462,April,6
-38.74849,145.75132,March,12
-37.08183,144.41798,May,17
-36.41514,146.5846,June,2
-38.2485,144.58467,April,1
-35.91518,142.25133,September,1
-37.5567,145.07944,October,29
-36.12349,144.20963,September,23
-35.24852,141.58466,November,3
-38.33425,145.43206,May,1
-34.20435,141.59563,February,21
-35.91515,145.08462,June,1
-38.04016,145.37632,January,1
-36.8116,144.34387,May,7
-38.46516,145.28466,December,9
-36.12349,144.87629,October,27
-37.87346,148.00961,September,25
-37.78565,144.97474,April,30
-34.47631,141.09771,February,22
-37.72387,145.1069,May,26
-37.79334,144.65997,December,11
-38.2485,144.91799,September,1
-37.08187,141.25136,April,26
-34.32351,142.15963,May,20
-36.04014,146.37627,November,16
-36.74847,146.91794,January,3
-34.79017,142.37631,October,18
-35.05685,141.67632,September,19
-36.93242,146.21243,December,20
-36.8116,144.34387,September,11
-37.58182,145.58464,September,1
-37.5245,145.09498,October,11
-37.74849,145.08465,Unknown,
-36.74847,146.91794,January,1
-34.86232,142.32455,October,28
-37.82149,144.37168,Unknown,
-37.89013,147.72628,February,1
-36.8116,144.34387,March,12
-37.91516,144.91799,April,1
-36.41514,146.41794,June,1
-36.0818,146.5846,December,1
-37.87346,148.04294,Unknown,
-37.91516,145.08465,June,1
-38.2485,145.08466,August,1
-35.74849,144.25129,January,19
-37.77346,147.85961,April,12
-38.12349,145.79298,January,1
-37.41512,148.75125,July,10
-37.82346,147.72628,January,23
-37.94725,145.3379,January,20
-38.74851,143.75135,February,15
-38.04016,145.37632,January,1
-36.8116,144.34387,November,6
-37.55679,144.87455,July,4
-37.77349,144.89299,March,22
-37.05683,144.10965,June,25
-35.24852,141.25133,July,4
-38.08182,145.41798,June,1
-35.65875,142.11774,April,17
-36.24853,141.41801,June,7
-36.8116,144.34387,April,30
-38.24851,143.91801,March,1
-37.89013,147.95961,February,1
-37.74849,145.25131,Unknown,
-38.24851,143.91801,November,15
-38.08182,145.58465,June,1
-36.41515,145.41796,January,1
-37.42248,144.33938,July,20
-36.92348,145.72629,November,10
-38.24851,143.91801,July,1
-37.56574,145.25583,January,1
-36.58182,145.08463,April,1
-37.08182,145.58463,March,1
-37.24848,145.7513,March,1
-37.8568,147.92627,January,1
-38.2485,145.08466,March,1
-36.8116,144.34387,July,24
-36.35682,144.6763,July,27
-37.84013,147.90961,April,1
-36.12349,144.1263,September,24
-37.89567,145.20145,May,9
-36.74848,145.58463,October,13
-37.24846,148.25126,June,1
-36.12349,144.20963,May,8
-38.74849,145.91799,October,19
-35.08183,143.2513,June,1
-38.08182,145.41798,May,1
-37.74853,142.08469,June,1
-37.74853,142.08469,December,1
-38.58183,145.41799,February,26
-36.62348,145.90962,February,24
-38.2485,144.58467,April,1
-37.82453,145.14637,May,3
-38.58182,146.25131,December,11
-37.89013,147.95961,January,1
-34.95685,141.99298,July,26
-37.74853,142.08469,June,1
-37.89013,147.65961,November,23
-37.08186,141.75135,December,31
-37.71577,145.22396,January,1
-37.82735,145.2122,May,3
-37.41512,148.91792,October,29
-37.89013,147.95961,March,1
-37.92346,147.74295,February,1
-38.2485,144.25134,August,30
-37.9875,145.48664,February,26
-34.29018,141.12631,April,17
-37.8568,147.84294,April,1
-37.87346,148.04294,Unknown,
-38.12348,146.3763,March,20
-36.70683,144.29298,November,11
-38.04016,145.37632,October,1
-36.54015,145.37629,October,26
-35.39017,142.69298,December,8
-36.80683,144.25965,April,8
-37.41516,144.58465,January,19
-37.87346,148.04294,June,1
-35.58185,142.08466,Unknown,
-38.74849,145.91799,March,12
-34.29018,141.70964,January,19
-38.08183,144.58466,February,22
-36.24849,144.2513,November,16
-37.77346,147.84294,June,1
-37.74849,145.08465,Unknown,
-36.44013,147.2096,May,4
-37.60249,145.18248,Unknown,
-37.58182,145.58464,November,20
-37.8068,147.54295,October,1
-37.22267,144.04555,March,7
-38.2485,145.08466,January,1
-38.2485,144.418,April,8
-34.17049,141.17874,June,1
-37.85679,147.95961,October,1
-38.08184,144.418,March,1
-38.74851,143.75135,January,1
-38.16794,144.35129,April,29
-36.20679,147.89291,December,1
-36.74849,145.2513,February,15
-37.58256,145.06293,October,24
-34.87352,141.62632,February,13
-37.74853,142.08469,March,1
-38.4152,142.08471,September,1
-37.74849,145.41798,Unknown,
-37.99817,145.12834,January,1
-37.22267,144.04555,September,28
-36.20679,147.45959,December,18
-36.87353,141.29302,January,27
-37.87346,147.92628,August,10
-38.2485,144.58467,January,1
-37.74847,147.41795,November,12
-37.74849,145.41798,Unknown,
-37.91516,145.08465,March,1
-37.91517,144.25133,July,6
-37.57425,145.10617,October,29
-37.75912,144.85061,August,3
-37.62585,145.23743,October,17
-37.74852,142.91801,May,17
-37.58585,145.09908,December,2
-36.54015,145.79295,November,25
-37.71046,144.90079,May,11
-37.91516,144.75132,October,31
-37.9568,147.65961,October,27
-36.82349,144.44298,March,31
-35.39018,141.59299,August,3
-38.2485,144.58467,January,21
-38.41519,142.5847,January,2
-35.9235,143.24298,February,19
-37.70217,145.10292,December,1
-35.91517,143.58464,April,4
-37.7068,147.59294,May,16
-37.24848,146.41795,January,15
-37.51176,144.18689,March,8
-37.79813,145.01983,April,10
-37.89415,145.0491,April,28
-36.7828,144.38632,November,11
-36.70683,144.29298,June,1
-37.48289,144.5928,September,17
-37.75683,144.87632,October,1
-38.11827,141.54044,October,4
-37.74016,145.22631,January,1
-38.2485,144.58467,January,1
-37.7568,147.55961,April,18
-37.85939,145.50697,Unknown,
-38.74851,143.75135,December,14
-36.24847,146.75127,January,11
-35.12351,142.04298,June,28
-37.77346,147.84294,July,1
-37.22309,148.81541,April,16
-38.2485,145.08466,May,1
-37.64205,145.23592,September,1
-37.91516,144.91799,March,1
-36.78548,144.38511,December,25
-37.64205,145.23592,February,1
-37.6392,144.65802,October,19
-38.00718,145.12811,June,1
-37.74977,145.09262,January,1
-34.19018,141.12631,March,31
-36.74847,146.41795,January,10
-36.70683,144.45964,August,28
-37.84013,147.90961,September,1
-37.64205,145.23592,October,1
-36.7235,144.27631,September,11
-37.0235,144.32632,August,3
-36.12346,147.04293,June,21
-37.70683,145.04298,July,1
-37.91517,144.25133,September,25
-37.91516,145.08465,June,1
-36.0818,146.25127,June,20
-37.78834,144.59086,September,13
-37.88179,148.80126,March,3
-37.74849,145.08465,Unknown,
-37.87346,148.00961,December,3
-37.91516,145.08465,September,1
-37.71278,144.93022,May,11
-37.82346,147.80961,January,1
-35.91515,145.41795,Unknown,
-37.58186,142.41802,August,29
-37.72346,147.84294,July,1
-37.87346,147.92628,May,1
-37.2485,144.41798,July,15
-37.91516,145.08465,July,1
-35.91515,145.08462,January,1
-37.58182,145.25131,June,1
-35.28179,142.30606,June,10
-37.82346,147.79294,April,1
-37.24847,146.75128,December,6
-37.87346,147.92628,September,1
-37.91517,144.418,September,1
-36.7735,144.24298,August,6
-38.28319,146.75603,November,1
-36.04014,146.37627,November,16
-34.86232,142.32455,October,28
